year,moy,dom,year_dec,le_f_mds,soilm_from_et,soilm_from_et_orthbucket,date,wcont_et
2001,10,13,2001.78082192,9805568.854627175,26.562782022577785,26.562774918647936,2001-10-13,26.562782022577785
2001,10,14,2001.78356164,10005099.477489272,26.66105145620904,26.66103834609279,2001-10-14,26.66105145620904
2001,10,15,2001.78630137,10557319.326520909,27.90148938052733,27.90146823316568,2001-10-15,27.90148938052733
2001,10,16,2001.7890411,7651990.080000001,25.134769304227852,25.13474704190583,2001-10-16,25.134769304227852
2001,10,17,2001.79178082,7849906.5600000005,29.110659623731905,29.11063041210399,2001-10-17,29.110659623731905
2001,10,18,2001.79452055,7854546.239999997,34.93750130232037,34.937449874248564,2001-10-18,34.93750130232037
2001,10,19,2001.79726027,8003646.719999999,52.704507978524475,52.7042928844299,2001-10-19,52.704507978524475
2001,10,20,2001.8,8234706.239999999,56.3214908111425,56.32050156393916,2001-10-20,56.3214908111425
2001,10,21,2001.80273973,8321918.399999999,60.5889652985054,60.5866797963945,2001-10-21,60.5889652985054
2001,10,22,2001.80547945,8206557.119999999,58.76537731567278,58.76262302054937,2001-10-22,58.76537731567278
2001,10,23,2001.80821918,8612723.52,54.962447415815845,54.959693120692435,2001-10-23,54.962447415815845
2001,10,24,2001.8109589,7529621.76,51.63775881304999,51.63500451792658,2001-10-24,51.63775881304999
2001,10,25,2001.81369863,9586857.600000001,47.404702065315135,47.401947770191725,2001-10-25,47.404702065315135
2001,10,26,2001.81643836,9192787.2,43.74564627132372,43.74287031660023,2001-10-26,43.74564627132372
2001,10,27,2001.81917808,8201459.5200000005,55.72430912301662,55.72102801171259,2001-10-27,55.72430912301662
2001,10,28,2001.82191781,8594087.04,68.31960812158601,68.31382898881716,2001-10-28,68.31960812158601
2001,10,29,2001.82465753,8204163.84,64.69707688648826,64.69129775371941,2001-10-29,64.69707688648826
2001,10,30,2001.82739726,9899539.200000001,61.52595623794272,61.5197016718541,2001-10-30,61.52595623794272
2001,10,31,2001.83013699,9572256.000000002,57.49934679588264,57.49303478960619,2001-10-31,57.49934679588264
2001,11,1,2001.83287671,8501137.919999998,54.145687282291796,54.13930078698356,2001-11-01,54.145687282291796
2001,11,2,2001.83561644,10774771.199999997,49.588109790637056,49.581697943706835,2001-11-02,49.588109790637056
2001,11,3,2001.83835616,8554973.76,45.810679175472536,45.804267328542316,2001-11-03,45.810679175472536
2001,11,4,2001.84109589,7713705.599999999,62.99470874151927,62.98740163452926,2001-11-04,62.99470874151927
2001,11,5,2001.84383562,14022806.399999999,57.80296815973577,57.7953270742696,2001-11-05,57.80296815973577
2001,11,6,2001.84657534,11726985.600000001,53.82494240866281,53.81707022873677,2001-11-06,53.82494240866281
2001,11,7,2001.84931507,8398071.36,51.31679171719881,51.30877312940451,2001-11-07,51.31679171719881
2001,11,8,2001.85205479,8308128.960000001,55.44835490270191,55.43963515693222,2001-11-08,55.44835490270191
2001,11,9,2001.85479452,8260202.88,51.801079747718596,51.79236000194891,2001-11-09,51.801079747718596
2001,11,10,2001.85753425,10684483.2,51.08336873198183,51.07426716916102,2001-11-10,51.08336873198183
2001,11,11,2001.86027397,6933556.800000001,48.2218713547763,48.21275233298786,2001-11-11,48.2218713547763
2001,11,12,2001.8630137,11299651.2,43.23253420646919,43.22341518468075,2001-11-12,43.23253420646919
2001,11,13,2001.86575342,10010044.8,39.61262004337906,39.603477022933966,2001-11-13,39.61262004337906
2001,11,14,2001.86849315,11324793.600000001,34.81218132139527,34.80303487312972,2001-11-14,34.81218132139527
2001,11,15,2001.87123288,13217558.400000002,34.775996295167324,34.766806368618965,2001-11-15,34.775996295167324
2001,11,16,2001.8739726,13241663.999999996,33.329167492115346,33.31994480116606,2001-11-16,33.329167492115346
2001,11,17,2001.87671233,7806983.039999999,32.08201060131897,32.07277543007407,2001-11-17,32.08201060131897
2001,11,18,2001.87945205,9764841.6,27.77036539387977,27.76113022263487,2001-11-18,27.77036539387977
2001,11,19,2001.88219178,6816476.159999999,24.76056472625936,24.751329555014458,2001-11-19,24.76056472625936
2001,11,20,2001.88493151,9486720.0,21.571723524542623,21.562487506995556,2001-11-20,21.571723524542623
2001,11,21,2001.88767123,9359884.799999999,19.038886137799658,19.029649560124266,2001-11-21,19.038886137799658
2001,11,22,2001.89041096,7384677.12,15.7781975350338,15.76896095735841,2001-11-22,15.7781975350338
2001,11,23,2001.89315068,7152598.080000001,12.619982942759123,12.610746365083731,2001-11-23,12.619982942759123
2001,11,24,2001.89589041,6013128.96,9.964898536464416,9.955661958789024,2001-11-24,9.964898536464416
2001,11,25,2001.89863014,3952065.6000000006,60.599872308519735,60.59063560043484,2001-11-25,60.599872308519735
2001,11,26,2001.90136986,9267004.8,56.708045889826366,56.69875707185925,2001-11-26,56.708045889826366
2001,11,27,2001.90410959,7407262.080000001,54.63738494562036,54.627891696661464,2001-11-27,54.63738494562036
2001,11,28,2001.90684932,9922521.6,50.25611646684115,50.24662321788226,2001-11-28,50.25611646684115
2001,11,29,2001.90958904,8332727.04,54.17681842201521,54.16672759798587,2001-11-29,54.17681842201521
2001,11,30,2001.91232877,12838867.200000001,53.10784369621645,53.09716789179558,2001-11-30,53.10784369621645
2001,12,1,2001.91506849,11739600.0,48.12424808343629,48.113549892756396,2001-12-01,48.12424808343629
2001,12,2,2001.91780822,9569923.2,57.48866868429466,57.47716097718798,2001-12-02,57.48866868429466
2001,12,3,2001.92054795,10883376.000000002,53.68313697232518,53.67144337145627,2001-12-03,53.68313697232518
2001,12,4,2001.92328767,13354415.999999998,47.78652276154788,47.77482916067897,2001-12-04,47.78652276154788
2001,12,5,2001.9260274,11361772.8,42.9697559518197,42.95805096421216,2001-12-05,42.9697559518197
2001,12,6,2001.92876712,9663840.0,46.70270778777583,46.690772088228485,2001-12-06,46.70270778777583
2001,12,7,2001.93150685,8615652.479999999,74.27848461181017,74.26500640741486,2001-12-07,74.27848461181017
2001,12,8,2001.93424658,8174597.759999999,116.8490082169604,116.79127445694488,2001-12-08,116.8490082169604
2001,12,9,2001.9369863,7701937.919999999,134.24823377728467,133.829102868129,2001-12-09,134.24823377728467
2001,12,10,2001.93972603,10678521.6,137.13315509345063,136.39835509190607,2001-12-10,137.13315509345063
2001,12,11,2001.94246575,9378288.0,137.59219181257316,136.6416019053308,2001-12-11,137.59219181257316
2001,12,12,2001.94520548,8480229.120000001,145.6477645355107,144.1372782004434,2001-12-12,145.6477645355107
2001,12,13,2001.94794521,7749397.4399999995,142.22603444490508,140.71554810983778,2001-12-13,142.22603444490508
2001,12,14,2001.95068493,5871804.4799999995,148.03335156459988,146.0418448424304,2001-12-14,148.03335156459988
2001,12,15,2001.95342466,14707785.600000003,141.7391598621678,139.73312601661152,2001-12-15,141.7391598621678
2001,12,16,2001.95616438,12320726.399999999,136.29896911347922,134.29293526792293,2001-12-16,136.29896911347922
2001,12,17,2001.95890411,13778985.600000001,130.21488709154312,128.20885324598683,2001-12-17,130.21488709154312
2001,12,18,2001.96164384,13325904.0,124.3308622942136,122.32482844865731,2001-12-18,124.3308622942136
2001,12,19,2001.96438356,11621404.8,119.39945552263517,117.38874843394298,2001-12-19,119.39945552263517
2001,12,20,2001.96712329,10833177.600000001,116.21608880828131,114.17665908664739,2001-12-20,116.21608880828131
2001,12,21,2001.96986301,11721628.799999999,131.03042834094703,128.69052762422015,2001-12-21,131.03042834094703
2001,12,22,2001.97260274,16099430.399999999,131.92175881305002,129.32322568369202,2001-12-22,131.92175881305002
2001,12,23,2001.97534247,11992492.799999999,126.82649891796179,124.2212938103608,2001-12-23,126.82649891796179
2001,12,24,2001.97808219,10286956.8,140.27431484547728,137.2052563691417,2001-12-24,140.27431484547728
2001,12,25,2001.98082192,12963628.8,134.55025189841004,131.48119342207445,2001-12-25,134.55025189841004
2001,12,26,2001.98356164,13212028.8,128.71650845539622,125.64744997906062,2001-12-26,128.71650845539622
2001,12,27,2001.98630137,14053823.999999998,122.51107211777105,119.44201364143545,2001-12-27,122.51107211777105
2001,12,28,2001.9890411,6406698.24,120.28220802621168,117.2011143962504,2001-12-28,120.28220802621168
2001,12,29,2001.99178082,10686470.399999999,115.56361956650734,112.48252593654607,2001-12-29,115.56361956650734
2001,12,30,2001.99452055,9675763.2,111.29130673865804,108.21021310869676,2001-12-30,111.29130673865804
2001,12,31,2001.99726027,10413014.4,114.69346219883924,111.52707787557375,2001-12-31,114.69346219883924
2002,1,1,2002.0,10967011.2,110.45100154075627,107.2768568879693,2002-01-01,110.45100154075627
2002,1,2,2002.00273973,7587898.5600000005,107.3005809398979,104.12441901958039,2002-01-02,107.3005809398979
2002,1,3,2002.00547945,7304506.5600000005,187.02529147876294,183.1578593878748,2002-01-03,187.02529147876294
2002,1,4,2002.00821918,12651811.2,181.83891093512918,177.84770228304768,2002-01-04,181.83891093512918
2002,1,5,2002.0109589,10083274.947441194,184.0496621549312,178.35050995724424,2002-01-05,184.0496621549312
2002,1,6,2002.01369863,10140449.833411299,185.9311679244559,178.57227770663968,2002-01-06,185.9311679244559
2002,1,7,2002.01643836,11227022.436884705,188.13989985327632,178.89570519430367,2002-01-07,188.13989985327632
2002,1,8,2002.01917808,11402750.592225097,189.98203938584265,178.90749819976776,2002-01-08,189.98203938584265
2002,1,9,2002.02191781,9554850.618879069,205.54511525309613,189.20327820211224,2002-01-09,205.54511525309613
2002,1,10,2002.02465753,8795236.68082096,216.11648179903347,196.81228832105896,2002-01-10,216.11648179903347
2002,1,11,2002.02739726,9133460.944745066,213.1646213878883,193.3304537607142,2002-01-11,213.1646213878883
2002,1,12,2002.03013699,9858448.047854543,215.64702306299364,192.99094948191296,2002-01-12,215.64702306299364
2002,1,13,2002.03287671,9440297.282891251,215.83165665108388,193.9669210750365,2002-01-13,215.83165665108388
2002,1,14,2002.03561644,7753521.828787685,216.57644879422645,199.07848445954212,2002-01-14,216.57644879422645
2002,1,15,2002.03835616,10001875.812338363,215.38614163040407,196.18635232578376,2002-01-15,215.38614163040407
2002,1,16,2002.04109589,10084311.07109035,215.54729372159065,203.3993584833625,2002-01-16,215.54729372159065
2002,1,17,2002.04383562,9328068.624460895,215.88121097844325,205.9179580777044,2002-01-17,215.88121097844325
2002,1,18,2002.04657534,10276512.212855648,215.462427712934,204.6931928253442,2002-01-18,215.462427712934
2002,1,19,2002.04931507,11480134.19100631,212.0623986807159,200.24117057312577,2002-01-19,212.0623986807159
2002,1,20,2002.05205479,11449555.369507177,214.2768716626181,198.47483899425188,2002-01-20,214.2768716626181
2002,1,21,2002.05479452,11184378.121058235,210.6914330991243,194.1893850660021,2002-01-21,210.6914330991243
2002,1,22,2002.05753425,10211055.427878084,215.4913300182456,196.3460010890057,2002-01-22,215.4913300182456
2002,1,23,2002.06027397,10340106.257635439,215.43434789662683,198.1482083101952,2002-01-23,215.43434789662683
2002,1,24,2002.0630137,11096380.420277467,214.62576453226265,195.24521698256177,2002-01-24,214.62576453226265
2002,1,25,2002.06575342,11451898.246861532,213.81820302161182,192.458425966524,2002-01-25,213.81820302161182
2002,1,26,2002.06849315,10527569.264079874,215.35157400162495,194.8456235964536,2002-01-26,215.35157400162495
2002,1,27,2002.07123288,10553242.550711796,215.34023801607597,196.2578110686832,2002-01-27,215.34023801607597
2002,1,28,2002.0739726,9875815.408637643,215.63935454148006,200.03984568458182,2002-01-28,215.63935454148006
2002,1,29,2002.07671233,9248180.446563851,215.91648543485232,206.5028613800265,2002-01-29,215.91648543485232
2002,1,30,2002.07945205,8890617.030312994,216.0743668069407,211.16075957508315,2002-01-30,216.0743668069407
2002,1,31,2002.08219178,9743460.631312141,215.69779551417716,210.4528894022004,2002-01-31,215.69779551417716
2002,2,1,2002.08493151,10444341.380605955,213.29511861216284,206.38725223537577,2002-02-01,213.29511861216284
2002,2,2,2002.08767123,9119103.17782122,209.26859784271213,202.36073146592506,2002-02-02,209.26859784271213
2002,2,3,2002.09041096,9626631.643487262,210.6179789499874,200.42998443786072,2002-02-03,210.6179789499874
2002,2,4,2002.09315068,10875377.908986932,205.81597877823103,195.62798426610436,2002-02-04,205.81597877823103
2002,2,5,2002.09589041,9623427.005683888,201.5667748865675,191.37878037444085,2002-02-05,201.5667748865675
2002,2,6,2002.09863014,9567633.788444601,203.34220637226812,190.69516784963204,2002-02-06,203.34220637226812
2002,2,7,2002.10136986,6459357.150836684,204.89009084972415,190.4805831749955,2002-02-07,204.89009084972415
2002,2,8,2002.10410959,5597462.217178125,216.81854321678375,196.68236904581462,2002-02-08,216.81854321678375
2002,2,9,2002.10684932,4035353.571612821,218.21819814390363,220.0,2002-02-09,218.21819814390363
2002,2,10,2002.10958904,5337011.672622149,217.64345375553165,217.64345375553165,2002-02-10,217.64345375553165
2002,2,11,2002.11232877,3758577.4924373,218.34040803774468,220.0,2002-02-11,218.34040803774468
2002,2,12,2002.11506849,3303750.3252125797,218.5412360138767,218.5412360138767,2002-02-12,218.5412360138767
2002,2,13,2002.11780822,5788639.94957512,217.44403824265038,217.1186723192542,2002-02-13,217.44403824265038
2002,2,14,2002.12054795,7468260.161460279,215.7464437242642,213.95053813705061,2002-02-14,215.7464437242642
2002,2,15,2002.12328767,10166613.039954051,211.25739718513685,209.46149159792327,2002-02-15,211.25739718513685
2002,2,16,2002.1260274,8924247.338859882,209.71691460028907,206.16804535550602,2002-02-16,209.71691460028907
2002,2,17,2002.12876712,8924061.77393737,215.37651395124132,205.49211782426727,2002-02-17,215.37651395124132
2002,2,18,2002.13150685,6444696.669905354,215.13087173312312,203.5662899752323,2002-02-18,215.13087173312312
2002,2,19,2002.13424658,6523732.799745254,217.11945954549478,208.0472197604639,2002-02-19,217.11945954549478
2002,2,20,2002.1369863,5465162.8608616,217.5868688687271,220.0,2002-02-20,217.5868688687271
2002,2,21,2002.13972603,8435657.957772017,216.2752530255868,216.2752530255868,2002-02-21,216.2752530255868
2002,2,22,2002.14246575,7970002.13303873,216.48086237259633,217.45404579696554,2002-02-22,216.48086237259633
2002,2,23,2002.14520548,9454647.237244045,215.82532045901374,213.56652155209937,2002-02-23,215.82532045901374
2002,2,24,2002.14794521,9478734.61406916,215.81468472859413,210.59218431444677,2002-02-24,215.81468472859413
2002,2,25,2002.15068493,9532035.455018662,212.80583458331662,206.6761269785753,2002-02-25,212.80583458331662
2002,2,26,2002.15342466,9213375.589184072,215.9318534462,209.26201693709746,2002-02-26,215.9318534462
2002,2,27,2002.15616438,7841935.6344758505,213.26926331105287,206.01865779259282,2002-02-27,213.26926331105287
2002,2,28,2002.15890411,10286335.902767466,208.72735339443147,201.47674787597143,2002-02-28,208.72735339443147
2002,3,1,2002.16164384,9889154.117595134,204.36081825711224,197.1102127386522,2002-03-01,204.36081825711224
2002,3,2,2002.16438356,10065112.031700268,206.51658927404105,195.99877270757972,2002-03-02,206.51658927404105
2002,3,3,2002.16712329,9752448.18656868,202.21041635215587,191.69259978569454,2002-03-03,202.21041635215587
2002,3,4,2002.16986301,8916300.162995916,216.06302647388867,204.62193475482965,2002-03-04,216.06302647388867
2002,3,5,2002.17260274,10222539.11833485,211.7492858928404,200.1824120760489,2002-03-05,211.7492858928404
2002,3,6,2002.17534247,8735354.926386274,216.14292246137063,201.85756549813146,2002-03-06,216.14292246137063
2002,3,7,2002.17808219,9692253.397089018,211.8633284217863,197.57797145854713,2002-03-07,211.8633284217863
2002,3,8,2002.18082192,11294966.560150674,210.6760597663214,194.4808276380775,2002-03-08,210.6760597663214
2002,3,9,2002.18356164,10581381.593592882,207.6038730473786,190.68182185987834,2002-03-09,207.6038730473786
2002,3,10,2002.18630137,10274131.177708918,206.46735210135833,188.1840028300833,2002-03-10,206.46735210135833
2002,3,11,2002.1890411,10577211.036837757,202.19700688295208,183.76646563841754,2002-03-11,202.19700688295208
2002,3,12,2002.19178082,11558130.806681873,204.6935386096331,183.86077881604075,2002-03-12,204.6935386096331
2002,3,13,2002.19452055,11095739.1995004,201.19423837495023,179.91750912913773,2002-03-13,201.19423837495023
2002,3,14,2002.19726027,10755810.022058621,215.25079477646258,198.0383453698455,2002-03-14,215.25079477646258
2002,3,15,2002.2,14243546.95654589,210.16158666763607,192.33696797104713,2002-03-15,210.16158666763607
2002,3,16,2002.20273973,15033229.422734354,203.52369593186967,185.69907723528073,2002-03-16,203.52369593186967
2002,3,17,2002.20547945,15045654.067389308,196.88031912046833,179.0557004238794,2002-03-17,196.88031912046833
2002,3,18,2002.20821918,12071304.97460284,191.5502598759555,173.72564117936656,2002-03-18,191.5502598759555
2002,3,19,2002.2109589,13686726.820079254,185.5069145236536,167.68229582706465,2002-03-19,185.5069145236536
2002,3,20,2002.21369863,8796480.70306215,216.1159325036374,192.30458760746842,2002-03-20,216.1159325036374
2002,3,21,2002.21643836,13859021.002328498,210.1965110186551,186.30062683843346,2002-03-21,210.1965110186551
2002,3,22,2002.21917808,14627585.307482848,203.73773158618417,179.84184740596254,2002-03-22,203.73773158618417
2002,3,23,2002.22191781,14282249.827922072,197.4314343061536,173.53555012593196,2002-03-23,197.4314343061536
2002,3,24,2002.22465753,14554879.23665939,191.0047580858656,167.10887390564397,2002-03-24,191.0047580858656
2002,3,25,2002.22739726,14621206.706349958,192.94879511126788,167.60756764388069,2002-03-25,192.94879511126788
2002,3,26,2002.23013699,13693803.257840237,187.10232517280187,161.7260221926099,2002-03-26,187.10232517280187
2002,3,27,2002.23287671,15418616.646281347,180.4942675215358,155.0900573436419,2002-03-27,180.4942675215358
2002,3,28,2002.23561644,11835783.62492627,187.65820223208954,160.93177281830887,2002-03-28,187.65820223208954
2002,3,29,2002.23835616,15179345.150939431,180.95579440479682,154.22936499101615,2002-03-29,180.95579440479682
2002,3,30,2002.24109589,14320216.414539749,174.63273305854392,147.90630364476323,2002-03-30,174.63273305854392
2002,3,31,2002.24383562,11442997.174939102,169.58010179742172,142.85367238364103,2002-03-31,169.58010179742172
2002,4,1,2002.24657534,14524115.394396698,163.16700928678188,136.44057987300118,2002-04-01,163.16700928678188
2002,4,2,2002.24931507,13154426.587475413,157.35869997918397,130.63227056540327,2002-04-02,157.35869997918397
2002,4,3,2002.25205479,9600445.19355553,153.11964365818062,126.39321424439993,2002-04-03,153.11964365818062
2002,4,4,2002.25479452,9157991.751496933,151.0759517210672,124.2919044781133,2002-04-04,151.0759517210672
2002,4,5,2002.25753425,10076030.288374472,146.62690180479598,119.84285456184205,2002-04-05,146.62690180479598
